,player_id,catches_taken_ema,run_out_direct_ema,run_out_throw_ema,stumpings_done_ema,balls_bowled_ema,runs_conceded_ema,wickets_taken_ema,maidens_ema,runs_scored_ema,balls_faced_ema,fours_scored_ema,sixes_scored_ema,fantasy_score_total_ema
715,008a024c,0.0695089801671397,0.008792826593815686,0.005723804452329797,0.0,20.528118189858205,20.86221111939306,1.00986518107021,0.031158157582444654,1.5025001808814755,3.075967137972882,0.10257362619213131,0.0,37.47122346391902
721,0095a0e3,0.17537053497942387,0.0,0.0,0.0,14.692641975308643,16.27137185185185,0.842407242798354,0.0,0.2603851851851852,0.3240348971193416,0.0,0.0,29.262497448559678
741,0095ce38,0.40951202731256864,0.0,0.0,0.0,3.682337092890202,3.637212840225273,0.18911485280327864,0.0,17.71435579319864,14.681882206559791,1.7947866019188674,0.8758436532404013,35.371494473100235
767,00b195ae,0.1792614628421187,0.0,0.0,0.0,65.28449146341391,50.84185731392439,1.481211421372441,1.3039364034401872,9.960759277429807,14.833433159822471,0.9656515181256807,0.24653298653410521,47.482549393529005
769,00b8db02,0.0,0.0,0.0,0.0,1.6,2.0,0.0,0.0,14.733333333333334,20.066666666666666,0.0,0.0,14.466666666666667
770,00bcd434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
772,00be46fe,0.0,0.0,0.0,0.0,20.733333333333334,16.533333333333335,0.8666666666666667,0.0,0.6666666666666666,4.266666666666667,0.0,0.0,30.066666666666666
776,00c98c78,0.4889455144032923,0.0,0.0,0.0,28.77016625514404,19.4612846090535,0.8512592592592593,0.0,29.401497283950622,46.277363621399175,2.7803351440329234,0.6509629629629631,65.00157893004115
869,00cada13,0.7151473981695681,0.002671192574546975,0.0,0.0,92.06102101823727,51.358512553704045,1.6172154599707844,2.24645154484248,38.229010749512895,64.61623023795192,3.8315864058515623,0.6767093412012802,84.58317469270894
870,00cc480b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
881,00cda8e4,0.10014814814814815,0.0,0.0,0.0,143.31999708066965,80.02655285422665,2.152157200387746,3.2464082492010364,25.816669088184586,61.31673223838459,3.0278568587243817,0.27551868312757205,69.64428154551727
882,00cff9ba,1.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,9.0,12.0,1.0,0.0,22.0
891,00d1544c,0.2069451442158208,0.15198779698216736,0.0,0.0,10.103373143362296,4.754605588367627,0.8216804253985674,0.0,12.12500542351471,26.56921322344765,0.39537400859625077,0.0,44.53965817171773
945,00d69fa4,0.30733053372758895,0.0,0.0,0.0,26.682256501094248,22.162527388700507,1.056998970847639,0.25454825922642765,26.852210854819987,24.347211892637272,3.7727151943011643,0.36531303880725546,71.93203377259036
1078,00ea847a,0.5181443947773899,1.560045295443794e-07,0.0032291867449479768,0.0,0.0001988434984743379,0.0003314058307905631,0.0,0.0,23.520440611708004,20.21972232042161,2.8289965632932175,0.5384345655760696,37.8022717152797
1134,00ea9791,0.6848613008245346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65079275704398,47.74325624539732,2.1232664936077574,0.0,35.986683046133805
1158,00eefafc,0.0,0.31828542078341726,0.0651927352537723,0.0,13.557678602066762,12.29836309616217,0.5998879019661637,0.05650037055326933,1.3015229290169186,2.25637919136717,0.0,0.0,30.842240685554035
1161,010658fc,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2666666666666675,0.0,0.0,4.8
1169,010df582,0.4540474703246458,0.0,0.08679506172839507,0.0,13.51003872629173,13.166913697302245,1.9114844298125289,0.0,1.0109278463648834,0.9557647626886147,0.0,0.0651927352537723,68.72407089748516
1174,01127aa9,0.0,0.0,0.0,0.0,18.74340740740741,18.77457777777778,1.2438913580246915,0.0,0.9835061728395061,1.5037629629629632,0.0,0.0,39.666093827160495
1177,011533e5,0.7511111111111112,0.0,0.0,0.0,18.644444444444446,13.4,0.13333333333333333,0.11555555555555556,6.937777777777778,15.822222222222223,0.7466666666666667,0.0,25.026666666666667
